text,label,source,split
تعتبر أنماط البناء، التي تخدم الأغراض السكنية أو الصناعية أو الإدارية، تعكس تطور المجتمعات من خلال جاذبيتها الجمالية، مما يتطلب قواعد دقيقة للتهيئة العمرانية. هذا كان محل اهتمام الحضارات المختلفة، وخاصة العمارة العربية الإسلامية. ومع ذلك، مع زيادة السكان ونقص السكن، أصبح التركيز على الكمية على حساب الجودة. رخصة البناء هي أداة قانونية لضمان احترام السياسة العمرانية وحماية المناطق المهمة. تهدف هذه الدراسة إلى استكشاف مدى قدرة التنظيمات على موازنة تحسين الخدمات العامة، مثل تبسيط الإجراءات الإدارية وتقليل متطلبات الملفات، مع الحاجة إلى الحفاظ على الطابع الجمالي والأمني للمدن.,ai,jais_generated_abstract,by_polishing
تستكشف هذه الدراسة الدور الحاسم للإدارة المحلية في حماية البيئة من التلوث في الجزائر. مع الاعتراف المتزايد بأهمية البيئة للتنمية المستدامة، أصبحت حماية البيئة مؤشرًا رئيسيًا للتنمية الشاملة. وقد أصدرت الجزائر، مثل العديد من الدول العربية، تشريعات لحماية البيئة من مختلف أنواع التلوث. كما أنشأت إدارات ومصالح متخصصة ضمن هياكلها الحكومية لتنفيذ السياسات العامة والخطط لمعالجة القضايا البيئية. وقد تم تكليف هذه الإدارات، التي تخضع للوزارات والجماعات المحلية، بمراقبة وإدارة القضايا البيئية. وقد تم تحفيز هذا الجهد بسبب النشاط الاقتصادي والتجاري الأخير في الجزائر، وزيادة السكان في المناطق الساحلية الشمالية، والوعي المتزايد بأخطار التلوث على صحة الإنسان والاقتصاد والحياة. تسعى هذه الدراسة إلى تقييم حالة البيئة في الجزائر، وتحليل السياسة العامة للبيئة، وتحديد وظائف وأدوار وحدات الإدارة المحلية في حماية البيئة من التلوث.,ai,jais_generated_abstract,by_polishing
أدى التعديل الدستوري لعام 1996 في الجزائر إلى إدخال نظام ازدواجية القضاء والقانون، والذي تم تأسيسه بموجب القانون 98/02. في المغرب، تم إنشاء المحاكم الإدارية بموجب القانون 90/41 في عام 1990، بعد خطاب الملك الحسن الثاني في عام 1998. تهدف هذه الدراسة المقارنة إلى استكشاف أسباب تبني هذا النظام، والأساس القانوني للمحاكم الإدارية، وتكوينها، واختصاصاتها في كلا البلدين.,ai,jais_generated_abstract,by_polishing
الإدارة المحلية في الجزائر هي امتداد للإدارة المركزية في حماية البيئة من التلوث، نظرًا لقربها من الخصائص والمكونات البيئية الفريدة. هذه الخصائص تختلف بين المناطق الساحلية والداخلية والصحراوية، وكذلك بين الولايات والبلديات الصناعية والسياحية والفلاحية. يتم تنظيم حماية البيئة بواسطة القوانين العامة والخاصة، مع مشاركة العديد من الهيئات المركزية والمحلية في تنفيذها. على مستوى الولايات والبلديات، تلعب هذه الهيئات دور المنسق بين مختلف الأطراف المعنية بالبيئة، بما في ذلك المصانع والورش، بالإضافة إلى الإدارات العامة والجمعيات التي تهدف إلى منع المخاطر البيئية.,ai,jais_generated_abstract,by_polishing
"في إطار إصلاح القضاء، نص التعديل الدستوري لعام 1996 على انتقال النظام القضائي الجزائري من الوحدة إلى الازدواجية، مما أدى إلى إنشاء مجلس الدولة. وقد أدى ذلك إلى إصدار قانون عضوي رقم 98-01 ينظم سير واختصاصات مجلس الدولة، وقانون 98-02 متعلق بالمحاكم الإدارية، وقانون عضوي رقم 98-03 متعلق بمحكمة التنازع. ومع ذلك، على مستوى الإجراءات، ظل قانون الإجراءات المدنية الصادر في عام 1966 المعدل والمتمم هو المطبق حتى عام 2009، بناءً على المادة 40 من القانون العضوي 98-01 والمادة 2 من القانون 98-02 (المحاكم الإدارية في طور الإنشاء). وفي إطار استكمال مسيرة الإصلاح، تم إصدار قانون جديد رقم 08-09 مؤرخ في 25 فبراير 2008 يتضمن قانون الإجراءات المدنية والإدارية، والذي ألغى أحكام قانون الإجراءات المدنية لعام 1966. وقد خصص القانون الجديد 08-09 أحكاما قانونية جديدة تنظم عمل المحاكم الإدارية ومجلس الدولة في الكتاب الرابع تحت عنوان ""في الإجراءات المتبعة أمام الجهات القضائية الإدارية"". من خلال هذه المداخلة، نهدف إلى استكشاف التعديلات الرئيسية التي تم إجراؤها بشأن شروط رفع الدعوى الإدارية، وخاصة دعوى الإلغاء والتعويض، وتقييم ما إذا كانت هذه التعديلات قد ساهمت في تبسيط إجراءات التقاضي في المجال الإداري، وبالتالي تعزيز حقوق الأفراد وتشجيعهم على اللجوء إلى مرفق القضاء.",ai,jais_generated_abstract,by_polishing
الأمن هو جانب أساسي لتطور المجتمع، حيث يحمي الأفراد وممتلكاتهم. المال هو واحد من المصالح المحمية جنائيا، مما يجعل السرقة جريمة بشعة. يستكشف هذا البحث جريمة السرقة ضمن إطار عائلي، مع التركيز على خصوصيتها من حيث العقوبة وتحريك الدعوى العامة. كما يدرس التعديلات على هذه الجريمة في القانون الجزائري، مقارنة مع القانون المصري والشريعة الإسلامية. المشكلة الرئيسية هي فهم تأثير القرابة العائلية على العقوبة وإجراءات المتابعة في حالة السرقة.,ai,jais_generated_abstract,by_polishing
تدرس هذه الورقة الضمانات الدستورية للحق في محاكمة عادلة في مختلف الدساتير المغاربية وبعض التجارب العربية، مع التركيز على النظام القانوني الجزائري. يتم فحص الضمانات الدستورية والتشريعية للمحاكمة العادلة في مرحلة المحاكمة، مع التركيز على استقلال القضاء وتمكين المتهم من ممارسة حقه في الدفاع. يتم تتبع تطور هذه الضمانات، مع تحديد الصعوبات التي تواجهها في مختلف الدساتير المغاربية. الهدف هو تحديد نقاط الضعف واقتراح الإصلاحات اللازمة بما يتوافق مع المواثيق والعهود الدولية. السؤال الرئيسي المطروح هو: كيف يمكن ضمان محاكمة عادلة لكل متهم بارتكاب جريمة؟,ai,jais_generated_abstract,by_polishing
تعمل المحكمة العليا كهيئة قضائية مراجعة لأعمال المحاكم الدنيا، مع التركيز على تطبيق القانون بدلاً من الحقائق المتعلقة بالقضايا. وهذا يشمل الجوانب الموضوعية والإجرائية للعملية القضائية، مثل مبدأ الشرعية، والأثر الفوري للقوانين الجنائية، والرجعية للنصوص الجنائية الأصلح للمتهم، وتفسير النصوص الجنائية. الهدف من هذه العملية هو ضمان محاكمة عادلة من خلال تطبيق القانون على حقائق القضية. تضمن المحكمة العليا هذه العملية من خلال نظام الطعن بالنقض، مع التركيز على تسبيب الأحكام الجنائية كأداة لمراقبة احترام والتزام قاضي الموضوع بضمانات المحاكمة العادلة.,ai,jais_generated_abstract,by_polishing
في العقود الأخيرة، شهدت الجزائر تحولات عديدة أدت إلى تغييرات تشريعية في مختلف المجالات، بما في ذلك تعزيز المركز القانوني للمرأة. وقد تم تعزيز حماية حقوق المرأة من خلال الضغط الدولي المتزايد والمنظمات غير الحكومية. وقد انعكس هذا التحول في القانون 15-19، الذي يوفر حماية جنائية أكبر للمرأة. ومع ذلك، عند تقييم هذا القانون من منظور مبادئ السياسة الجنائية المعاصرة، يمكن تحديد العديد من مواطن النقص والتداخل. تسعى هذه الدراسة إلى استكشاف ما إذا كانت التعديلات المدرجة بموجب القانون 15-19 هي تعزيز حقيقي لحقوق المرأة أو مجرد مناورة لتحقيق أهداف خفية.,ai,jais_generated_abstract,by_polishing
حق المتهم في الاستعانة بمحام أثناء المحاكمة الجنائية هو جانب حاسم من المحاكمة العادلة. يتضمن هذا الحق الدفاع عن النفس، وهو حق أساسي، وهو أمر بالغ الأهمية لضمان العدالة، خاصة في القضايا الجنائية. قد يفتقر المتهم، بغض النظر عن مستوى تعليمه، إلى المعرفة القانونية اللازمة لتقديم أدلة النفي أو التنقل في الإجراءات الجنائية المعقدة. لذا، فإن وجود محامٍ أمر ضروري لحماية حقوق المتهم ولضمان نتيجة عادلة وعادلة.,ai,jais_generated_abstract,by_polishing
شهدت ليبيا تحولات كبيرة في عام 2011 خلال ثورة السابع عشر من فبراير، مما أدى إلى سقوط نظام القذافي والعديد من قوانينه وإجراءاته. وقد أدى ذلك إلى العديد من القضايا القانونية التي تتطلب النظر في المحاكم، بما في ذلك جرائم القتل والنهب والاغتصاب والتخريب المنهجي، بعضها يُصنف كجرائم حرب. ومع ذلك، بسبب الانفلات الأمني وضعف مؤسسات الدولة، فإن تفعيل القضاء بشكل طبيعي غير ممكن. وبالتالي، يتم استكشاف الحلول المحتملة لهذه التحديات.,ai,jais_generated_abstract,by_polishing
نظراً لكون المرأة هي الهدف الرئيسي الذي يتعرض للتحرش الجنسي بشكل يومي، فقد أدى ذلك إلى إبرام العديد من الاتفاقيات والمعاهدات الدولية في مجال مكافحة العنف والتمييز ضد المرأة. وقد بادر المشرع الجزائري، بعد التصديق على الاتفاقيات والقوانين الدولية المناهضة للتمييز ضد المرأة وحمايتها من جميع أشكال التحرش الجنسي والمضايقات في الأوساط المهنية وخارجها وحتى داخل المنازل، إلى مواكبة هذه التطورات. وقد فعل ذلك من خلال سن سلسلة من القوانين وإدخال تعديلات على القوانين القائمة لتعزيز الحماية الجنائية للمرأة، ولا سيما في مجال التحرش الجنسي. وبذلك، تكون المرأة الجزائرية قد حققت مكسباً قانونياً جديداً يجرم الاعتداء عليها وتعنيفها والتحرش بها. ومع ذلك، لا تزال هناك ردود فعل انفعالية من بعض الفئات التي تسيطر عليها النظرة الذكورية والرجعية، على الرغم من الادعاءات بتحرير المرأة. وبناءً على ذلك، يتم طرح السؤال التالي: ما مدى فعالية السياسة الجنائية التي يتبعها المشرع الجزائري في الحد من ظاهرة التحرش الجنسي؟,ai,jais_generated_abstract,by_polishing
تعتبر الأسرة، التي تعتبر الخلية الأساسية للمجتمع، ضرورية لاستقرار المجتمع. في الجزائر، يتم تنظيم العلاقات الأسرية بموجب قانون الأسرة، الذي يشدد على الترابط، والتكافل، وحسن المعاشرة، والتربية الحسنة، ونبذ الآفات الاجتماعية. ومن الواجبات الرئيسية التي ينص عليها هذا القانون المحافظة على الروابط الزوجية وواجبات الحياة المشتركة. ومع ذلك، يعتبر ترك الأسرة جريمة بموجب قانون العقوبات الجزائري. تهدف هذه الدراسة إلى استكشاف مفهوم جريمة ترك الأسرة، وأركانها، والآثار المترتبة على ارتكابها.,ai,jais_generated_abstract,by_polishing
تتناول هذه الورقة جرائم العنف ضد المرأة، مع التركيز على الظروف المشددة للعقوبة التي أدخلها المشرع الجزائري في تعديل قانون العقوبات لعام 2015. من خلال مقارنة هذه الأحكام الجديدة مع الأحكام القائمة، تسعى الدراسة إلى تقييم فعالية تشديد العقوبات في ردع العنف ضد المرأة.,ai,jais_generated_abstract,by_polishing
المحاكمة العادلة هي ضمان أساسي لتعزيز حقوق الإنسان، وخاصة حقوق المتهم. عندما يخالف الأفراد الأحكام والنصوص الشرعية القانونية، يتم تصنيف أفعالهم كأفعال مجرمة. على الرغم من ذلك، قد يكون المتهم ضحية لعوامل اجتماعية، مما يتطلب التزاما قانونيا وأخلاقيا بتقديم فرص ثانية لتصحيح وضعهم في المجتمع.,ai,jais_generated_abstract,by_polishing
مبدأ الأصل في الإنسان البراءة هو ضمانة أساسية للمحاكمة العادلة، وهو يشكل الأساس الذي يقوم عليه مفهوم المحاكمة العادلة. هذا المبدأ، إلى جانب مبدأ الشرعية، يؤكد أن البراءة هي الافتراض الأصلي والثابت في الشخص، مما يتطلب معاملة الشخص على هذا النحو طوال الدعوى القضائية. هذا المبدأ هو حصن ضد الإجراءات التعسفية أو المساس بالحرية الشخصية، وهو يشكل حجر الزاوية في نظرية الإثبات الجنائي من خلال تحديد عبء الإثبات. على الرغم من حق الدولة في معاقبة السلوك المخل بالنظام العام، فإن مبدأ البراءة يضمن محاكمة عادلة وعادلة. سيتم استكشاف مفهوم هذا المبدأ ونتائجه في الدعوى القضائية بشكل أكبر.,ai,jais_generated_abstract,by_polishing
في أعقاب ثورة 17 فبراير، أصدر المجلس الوطني الانتقالي إعلانا دستوريا مؤقتا في 3/8/2011 ليكون بمثابة أساس للحكم خلال المرحلة الانتقالية. وقد تم تحديد المجلس الوطني الانتقالي المؤقت كأعلى سلطة في ليبيا، مع صلاحيات تشريعية. وقد تم تكليف الهيئة التنفيذية، المكتب التنفيذي أو الحكومة المؤقتة، بتنفيذ السياسة العامة للدولة. بعد انتخاب المؤتمر الوطني العام، تولى هذا المؤتمر صلاحيات المجلس الوطني الانتقالي المؤقت، بما في ذلك تعيين الحكومة المؤقتة واتخاذ الإجراءات اللازمة لانتخاب الهيئة التأسيسية لصياغة الدستور.,ai,jais_generated_abstract,by_polishing
عقد الزواج، وهو آية من آيات الله، ينشئ حقوقاً زوجية تشمل القوامة للزوج والطاعة للزوجة. إذا انحرفت الحياة الزوجية عن مسارها الطبيعي، تقدم الشريعة الإسلامية طرقًا لحل النزاعات، بما في ذلك حق الزوج في تأديب الزوجة الناشز. وقد حددت الشريعة وسائل التأديب وكيفيته، مع مراعاة الضوابط. ومع ذلك، فإن تعديل قانون العقوبات الجزائري، الذي يحمل الزوج المسؤولية الجنائية عن ضرب الزوجة، يثير تساؤلات حول حدود استخدام الضرب كوسيلة للتأديب في الفقه الإسلامي.,ai,jais_generated_abstract,by_polishing
في قانون الإجراءات المدنية والإدارية 08/09، أولى المشرع الجزائري اهتماما خاصا بقضايا شؤون الأسرة، حيث حدد الإجراءات القضائية المتعلقة بالنزاعات الأسرية وسلطات القاضي في قضايا الطلاق والولاية على القاصر والنسب والكفالة والميراث. كما وسع المشرع من صلاحيات القاضي، مما يسمح له بالتدخل تلقائيا دون طلب، وحماية القصر أو الأفراد الذين يعانون من نقص الأهلية.,ai,jais_generated_abstract,by_polishing
الهيئة العليا المستقلة لمراقبة الانتخابات في الجزائر وتونس هي مؤسسة تحمي العملية الانتخابية في جميع مراحلها. يعتبر تأسيس هذه الهيئة بموجب الأحكام الدستورية ضمانة لاستقلاليتها العضوية والوظيفية. ومع ذلك، لضمان حياد رئيسها وأعضائها، يجب توفير ضمانات قانونية إضافية. هذه الضمانات مهمة لحيادهم في مواجهة السلطة التنفيذية أو أطراف العملية الانتخابية، مما يضمن اتخاذ قرارات عادلة واستقرار الوظيفة خلال فترة ولايتهم.,ai,jais_generated_abstract,by_polishing
يناقش هذا البحث أهمية تسبيب الحكم الجزائي في ضمان صحة اقتناع القاضي الجزائي. يخضع القاضي الجزائي للقانون وما خلص إليه اقتناعه عند إصدار حكمه القضائي. جوهر الحكم القضائي الجزائي هو اقتناع القاضي، وهو عملية منطقية يجريها للوصول إلى إدانة المتهم أو براءته بناءً على الأدلة الجنائية والمناقشات وأوجه الدفاع. على الرغم من أن القاضي الجزائي يتمتع بحرية في الاقتناع، إلا أنه يجب عليه أن يوضح الأسباب التي أدت إلى اقتناعه، مما يضمن سلامة اقتناعه. من خلال التسبيب، يوضح القاضي الأسباب التي أدت إلى اقتناعه، مما يسمح بتقييم مدى صحة هذه الأسباب ومدى توافقها مع القواعد القانونية. الغرض من التسبيب ليس فهم سبب اقتناع القاضي، بل فهم الأدلة التي اقتنع بها.,ai,jais_generated_abstract,by_polishing
تناقش هذه المقالة الآراء التي أبداها المجلس الدستوري الجزائري في عامي 1999 و2016 بشأن مراقبة مطابقة القانون العضوي المحدد لتنظيم المجلس الشعبي الوطني ومجلس الأمة وعملهما والعلاقات الوظيفية بينهما وبين الحكومة للدستور. على الرغم من بعض النقائص والاختلالات في الرأي الأول، إلا أن هناك جوانب إيجابية تتعلق بحماية مبدأ توزيع الاختصاصات، وحماية اختصاصات البرلمان في مجال رقابته على الحكومة.,ai,jais_generated_abstract,by_polishing
دور الفقه والقضاء في ضبط المفاهيم المتعلقة بأحكام التنزيل في قانون الأسرة الجزائري. تم تعديل قانون الأسرة بموجب الأمر 05-02 المؤرخ في 27/02/2005 دون أن يمس الأحكام المتعلقة بالتنزيل سواء بالتعديل أو الاستحداث أو الإلغاء، ويطبق التنزيل حصريا على الحفدة (الأحفاد الذكور والحفيدات الإناث) مع العلم أن الأصل المتعلق بهم يشمل الأب والأم على حد سواء، وذلك استنادا إلى الشروط المبينة في المواد 170، 171، 172 من قانون الأسرة، وهذا بالرغم من مناشدة الفقهاء بامتداد هذه الأحكام إلى الأقرباء الآخرين ما عدا الوارثين كأولاد الإخوة مثلا، وبتفحص مضمون قرارات المحكمة العليا نلاحظ توافق هذه الأخير مع النصوص القانونية في مادة الأحوال الشخصية.,ai,jais_generated_abstract,by_polishing
تدرس هذه الدراسة مشكلة تتعلق بالإخصاب الصناعي (AI)، بهدف جمع وترتيب وتقريب النصوص القانونية والشرعية لتسهيل الفحص من قبل الخبراء القانونيين والدينيين. وبما أن الإخصاب الصناعي هو من أهم القضايا الطبية في الوقت الحاضر، فإنه يثير تساؤلات حول الأحكام القانونية والشرعية، خاصة في حالة الإخصاب الصناعي الخارجي من الزوج المتوفى دماغياً.,ai,jais_generated_abstract,by_polishing
ينظم المشرع الجزائري مرحلة التحقيق القضائي مع الحدث الجانح بقواعد جنائية خاصة، مدرجة في القانون رقم 15-12 المتعلق بحماية الطفل. نظرًا لأهمية هذه المرحلة، يميز المشرع بين المجرمين الأحداث والبالغين، حيث يهدف قانون الطفولة الجانحة إلى إصلاح سلوك الحدث الجانح وتربيته وحمايته. تستكشف هذه الدراسة تنظيم قانون حماية الطفل لمرحلة التحقيق القضائي مع الحدث الجانح، مع التركيز على الجهات المكلفة بالتحقيق والأحكام والضمانات الممنوحة للحدث خلال التحقيق.,ai,jais_generated_abstract,by_polishing
الشركة هي أداة حاسمة للتقدم الاقتصادي، حيث تعتمد الحياة الاقتصادية على الشركات التجارية. ومع ذلك، كشخص معنوي، تتطلب الشركة ممثلين، المديرين، للتعبير عن إرادتها. مع تعقيد المشاريع الاقتصادية، ظهرت تفويض السلطة كوسيلة لتخفيف العبء عن المديرين. ومع ذلك، يثير هذا التفويض تساؤلات حول المسؤولية في حالة الخطأ، وما إذا كان المديرين يستخدمونه كوسيلة لتجنب المسؤولية أو لتقسيم المهام بكفاءة. لكي يكون التفويض سببًا في الإعفاء من المسؤولية الجنائية، يجب أن يفي بشروط معينة.,ai,jais_generated_abstract,by_polishing
يعد الاعتراف بالشعوب الأصلية وحماية حقوقها من أهم متطلبات احترام التنوع الثقافي، من خلال دمج المجتمعات لحقوق الإنسان. وهذا يتطلب فهم أن جميع الأفراد، بغض النظر عن خلفياتهم العرقية أو الدينية أو اللغوية، متساوون في المجتمع، سواء كانوا حكاما أو محكومين. إن تحديد مفهوم الشعوب الأصلية، من حيث وجودها ككيان متميز داخل المجتمع وخصائصها القانونية الفريدة، أمر بالغ الأهمية لإعمال حقوقها بشكل فعال.,ai,jais_generated_abstract,by_polishing
تدرس هذه الدراسة رخصة الهدم كآلية قانونية لممارسة حق الهدم بشكل كامل أو جزئي، وكأداة لحماية البيئة والتراث المعماري. يتم فحص الأحكام القانونية المتعلقة برخصة الهدم، بما في ذلك تعريفها، وخصائصها، ونطاق تطبيقها، وإجراءات تقديم الطلب، والآثار المترتبة عليها. يتم تقييم فعالية رخصة الهدم كآلية وقائية للضبط الإداري في ضمان حماية شاملة وفعلية للتراث المعماري كحق من حقوق المواطن الدستورية.,ai,jais_generated_abstract,by_polishing
يناقش هذا البحث أهمية الأطر القانونية لحماية الشهود والخبراء والضحايا في مجال العدالة الجنائية. يتم التأكيد على الحاجة إلى تدابير الحماية عندما يشعر الشهود بالتهديد بسبب تورطهم في قضايا عالية المخاطر، غالبًا ما تشمل المجرمين النافذين. يتم استكشاف دور هذه التدابير في تشجيع الشهود على الإدلاء بشهاداتهم، وبالتالي تعزيز فعالية نظام العدالة.,ai,jais_generated_abstract,by_polishing
الشهادة الطبية هي وثيقة حاسمة تؤكد على الحقائق الطبية، وبالتالي يجب أن يتم إعدادها بشكل موضوعي ونزيه. قد يواجه الأطباء المسؤولية القانونية إذا أصدروا شهادات طبية غير صحيحة. يتطلب القانون أن يتم إعداد هذه الشهادات بعد فحص المريض شخصيا، ويجب أن تتضمن تفاصيل مثل تاريخ الفحص وساعته، وهوية المريض. يجرم قانون العقوبات تزوير الشهادات الطبية، خاصة عندما يتم ذلك من أجل الحصول على مزايا غير مستحقة. علاوة على ذلك، يحظر قانون الوقاية من الفساد ومكافحته الرشوة من خلال الشهادات الطبية، وتحظر مدونة أخلاقيات الطب مثل هذه الممارسات.,ai,jais_generated_abstract,by_polishing
الديوان الوطني للأراضي الفلاحية (ONTA)، وهو هيئة عامة مكلفة بالتنظيم العقاري، له الحق في ممارسة حق الشفعة في حالة تنازل أحد الأعضاء في المستثمرة الفلاحية عن حصته. وقد تم إنشاء هذا الحق بموجب المرسوم التنفيذي 96/87 المؤرخ في 24/02/1996، وهو واحد من العديد من المهام الموكلة إلى ONTA، والتي تشمل إدارة الأراضي الزراعية التابعة للملكية الخاصة للدولة، والإشراف على المعاملات العقارية، ومراقبة تنفيذ عقود الامتياز. يترتب على ممارسة هذا الحق نقل التزامات وحقوق المستثمر المتنازل إلى ONTA، مما يؤدي إلى أن تصبح الدولة مالكة للرقبة وشريكا في المستثمرة الفلاحية.,ai,jais_generated_abstract,by_polishing
يوفر القانون الجزائري حماية شاملة للمرأة ضد العنف، مع التركيز بشكل خاص على المضايقات والتحرش في الأماكن العامة. هذه الحماية ضرورية بسبب ضعف المرأة في المجتمع، ويتم تنفيذها من خلال تجريم وتجريم بعض الأفعال التي تنتهك كرامتها، بغض النظر عن عمرها.,ai,jais_generated_abstract,by_polishing
يستكشف هذا البحث مفهوم مراعاة الخلاف في الفقه المالكي، وهو مبدأ يرجح رأي المخالف بعد وقوع الحدث، مما يسمح للمُجتهد بإعطاء بعض الاعتبار لدليله. يتم مناقشة حجية هذا المبدأ، بالإضافة إلى شروط تطبيقه بين المالكية. يتم تحليل تأثير مراعاة الخلاف في تحول المُجتهد من الرأي الراجح إلى المرجوح، مع التركيز على الآثار المترتبة على التيسير، وتحقيق المصلحة، ودرء الأذى، وتبرئة الذمة من التكاليف الشرعية، والاحتياط، ودفع الشبهة. يتم فحص تطبيق هذه القاعدة من قبل المُجتهدين أو القضاة، مما يؤدي إلى التحول من الرأي الراجح إلى المرجوح بسبب هذه الآثار. يتم تقديم أمثلة عملية من الفقه المالكي لتوضيح هذا التحول. يخلص البحث إلى أن مراعاة الخلاف لها تأثير كبير على تحول المُجتهد في الفقه المالكي.,ai,jais_generated_abstract,by_polishing
بالإضافة إلى الصفقات العامة التي تبرمها الإدارة لتقديم الخدمة العامة، تشارك الدولة القطاع الخاص في عقود تفويض المرافق العامة، مما يسمح بإدارة المرافق من قبل المفوض له مع الحفاظ على الرقابة من قبل السلطة المفوضة.,ai,jais_generated_abstract,by_polishing
تدرس هذه الدراسة دور الجمعيات البيئية في تعزيز الديمقراطية التشاركية والحكم البيئي في الجزائر، مع التركيز على المستوى المحلي. على الرغم من الإطار القانوني والمؤسسي الذي يسمح بالمشاركة، فإن العديد من التحديات تعيق فعالية هذه الجمعيات في تحقيق التنمية المستدامة.,ai,jais_generated_abstract,by_polishing
المنافسة هي أداة أساسية لنمو التجارة، ولكن عندما يتم استخدام وسائل غير قانونية أو غير أخلاقية، فإنها تصبح منافسة غير مشروعة. في الجزائر، يوفر القانون رقم 04/02 حماية قانونية للتجار من خلال السماح بالدعاوى المدنية للتعويض عن الأضرار الناجمة عن المنافسة غير المشروعة، بما في ذلك دعوى المنافسة غير المشروعة. تهدف هذه الدعوى إلى وقف الأعمال غير المشروعة في المستقبل وتقديم تعويضات للضحايا.,ai,jais_generated_abstract,by_polishing
تدرس هذه الدراسة التنظيم القانوني لعقد الامتياز التجاري في المملكة العربية السعودية، مع التركيز على النظام الجديد للامتياز التجاري. تحدد طبيعة العقد وخصائصه وأنواعه، والتزامات كل من المانح والمتلقي للامتياز. كما تناقش أسباب انتهاء العقد، سواء كانت طبيعية أو مبكرة، في ضوء التغييرات التشريعية الأخيرة في المملكة العربية السعودية، بما يتوافق مع رؤية 2030. تكشف الدراسة أن المنظم السعودي أولى اهتمامًا كبيرًا بحماية المتلقي للامتياز، من خلال التأكيد على التزام المانح بالإفصاح وتحديد الأسباب المشروعة لإنهاء العقد.,ai,jais_generated_abstract,by_polishing
تعتبر التلوث البيئي مشكلة عالمية تتطلب جهوداً متضافرة للتخفيف منها، بما في ذلك تبني سياسات للحد من التدهور البيئي، وتعزيز التكنولوجيا النظيفة، ودعم المؤسسات التي تركز على الابتكار الأخضر. براءة الاختراع، وهي حق أساسي من حقوق الملكية الصناعية، تلعب دوراً حاسماً في تعزيز الابتكار الأخضر وتحفيز انتشاره. ومع ذلك، فإن فعالية براءة الاختراع في تعزيز الابتكار الأخضر تعتمد على تقدم الدولة وجاهزيتها ووعيها بالمسؤولية البيئية.,ai,jais_generated_abstract,by_polishing
في هذه الدراسة، تم التحقيق في فعالية آليات تحريك الرقابة القضائية على مداولات المجلس الشعبي الولائي في قانون الولاية 12/07. تم منح الوالي سلطة إخطار القاضي الإداري بشأن المداولات غير المشروعة، مع مسؤولية القاضي الإداري في ضمان أن المجلس الشعبي الولائي يلتزم بمبدأ الشرعية. تم استخدام المنهج التحليلي لتحليل عناصر المداولة، والعيوب المحتملة، وفعالية آليات الطعن. تم العثور على أن الرقابة القضائية غير فعالة في الغالب بسبب إجراءات الإخطار غير الفعالة وحصر حق الطعن أمام القضاء الإداري في الوالي فقط، بالإضافة إلى عدم قدرة رئيس المجلس الشعبي الولائي على تمثيل المجلس أمام القضاء.,ai,jais_generated_abstract,by_polishing
لقد شهدت العلاقة بين الإدارة والمواطن في الجزائر اهتمامًا متباينًا من قبل السلطات العامة، سواء على المستوى القانوني أو المؤسسي. على الرغم من وجود بعض المبادئ الدستورية التي تدعم هذه العلاقة، مثل عدم التعسف في استخدام السلطة ومبدأ عدم تحيز الإدارة، إلا أن هناك نقصًا في النصوص التشريعية الشاملة التي تحكمها. المرسوم 88/131 المؤرخ في 4 يوليو 1988 هو النص الرئيسي الذي ينظم هذه العلاقة، بالإضافة إلى بعض التعليمات مثل التعليمة الرئاسية رقم 10. ومع ذلك، فإن الإطار المؤسسي المسؤول عن تعزيز هذه العلاقة كان غير متسق، حيث تم استخدام هيئات مختلفة في أوقات مختلفة، بما في ذلك الإدارات الوزارية المتخصصة مثل مديرية الإصلاح الإداري والوسيط الجمهوري، ووزارة الدولة لإصلاح الخدمة العامة.,ai,jais_generated_abstract,by_polishing
تدرس هذه الدراسة حماية حقوق الأسرة في الشريعة الإسلامية وقانون الأسرة الجزائري، مع التركيز على الأساليب التي تحمي جميع أفراد الأسرة، بما في ذلك الزوج والزوجة والأطفال والآباء. يتم استكشاف الحقوق المالية والمعنوية لكل فرد، سواء كانت حصرية لأحد الزوجين أو مشتركة، أو تمتد إلى أفراد الأسرة الآخرين. هذه الحقوق، التي تأسست في الشريعة الإسلامية وأكدتها النصوص الدينية، تم تكريسها في قانون الأسرة الجزائري وغيره من القوانين مثل الدستور، وقانون العقوبات، وقانون العمل، وقانون الوظيفة، والقانون التجاري.,ai,jais_generated_abstract,by_polishing
على الرغم من أن الزواج يعتبر عقدًا أبديًا، إلا أنه في بعض الأحيان يصبح من الضروري إنهاء الحياة الزوجية من خلال الطلاق أو التطليق أو الخلع. في حالة الخلع، تدفع الزوجة بدلًا للزوج، كما هو محدد في المادة 54 من قانون الأسرة الجزائري. ومع ذلك، بعد تعديل عام 2005، تم منح الزوجات الحق في الخلع دون الحاجة إلى موافقة الزوج. ومع ذلك، لا تزال هناك العديد من القضايا العملية التي تثير مشكلات، والتي لا يمكن حلها بالرجوع إلى الشريعة الإسلامية بناءً على المادة 222 من نفس القانون بسبب الاختلافات في وجهات نظر الفقهاء. وبالتالي، من الضروري أن يتدخل المشرع لإعادة تنظيم موضوع الخلع.,ai,jais_generated_abstract,by_polishing
